"","id","name","sex","age","height","weight","team","noc","games","year","season","city","sport","event","medal","gold","sex_c","event_gender"
"6659","64676","Andreas Kuffner","M",29,196,94,"Germany","GER","2016 Summer",2016,"Summer","Rio de Janeiro","Rowing","Rowing  Coxed Eights","Silver","0",-0.5,"Men's"
"6660","64697","Anke Khn (-Khne)","F",23,175,70,"Germany","GER","2004 Summer",2004,"Summer","Athina","Hockey","Hockey  Hockey","Gold","1",0.5,"Women's"
"6661","64704","Enrico Khn","M",24,183,100,"Germany-2","GER","2002 Winter",2002,"Winter","Salt Lake City","Bobsleigh","Bobsleigh  Four","Gold","1",-0.5,"Men's"
"6662","64709","Julius Khn","M",23,198,110,"Germany","GER","2016 Summer",2016,"Summer","Rio de Janeiro","Handball","Handball  Handball","Bronze","0",-0.5,"Men's"
"6663","64753","Simon Petrus Kuipers","M",27,186,86,"Netherlands","NED","2010 Winter",2010,"Winter","Vancouver","Speed Skating","Speed Skating  Team Pursuit (8 laps)","Bronze","0",-0.5,"Men's"
"6664","64754","Antti Sakari Kuisma","M",27,188,80,"Finland","FIN","2006 Winter",2006,"Winter","Torino","Nordic Combined","Nordic Combined  Team","Bronze","0",-0.5,"Men's"
"6665","64760","Virpi Katriina Kuitunen (-Sarasvuo)","F",29,174,65,"Finland","FIN","2006 Winter",2006,"Winter","Torino","Cross Country Skiing","Cross Country Skiing  Team Sprint","Bronze","0",0.5,"Women's"
"6666","64760","Virpi Katriina Kuitunen (-Sarasvuo)","F",33,174,65,"Finland","FIN","2010 Winter",2010,"Winter","Vancouver","Cross Country Skiing","Cross Country Skiing  4 x 5 kilometres Relay","Bronze","0",0.5,"Women's"
"6667","64778","Lasse Juhani Kukkonen","M",24,183,85,"Finland","FIN","2006 Winter",2006,"Winter","Torino","Ice Hockey","Ice Hockey  Ice Hockey","Silver","0",-0.5,"Men's"
"6668","64778","Lasse Juhani Kukkonen","M",28,183,85,"Finland","FIN","2010 Winter",2010,"Winter","Vancouver","Ice Hockey","Ice Hockey  Ice Hockey","Bronze","0",-0.5,"Men's"
"6669","64778","Lasse Juhani Kukkonen","M",32,183,85,"Finland","FIN","2014 Winter",2014,"Winter","Sochi","Ice Hockey","Ice Hockey  Ice Hockey","Bronze","0",-0.5,"Men's"
"6670","64780","Yolane Nicole Kukla","F",16,168,61,"Australia","AUS","2012 Summer",2012,"Summer","London","Swimming","Swimming  4 x 100 metres Freestyle Relay","Gold","1",0.5,"Women's"
"6671","64781","Galina Alekseyevna Kukleva","F",25,176,66,"Russia","RUS","1998 Winter",1998,"Winter","Nagano","Biathlon","Biathlon  7.5 kilometres Sprint","Gold","1",0.5,"Women's"
"6672","64781","Galina Alekseyevna Kukleva","F",25,176,66,"Russia","RUS","1998 Winter",1998,"Winter","Nagano","Biathlon","Biathlon  4 x 7.5 kilometres Relay","Silver","0",0.5,"Women's"
"6673","64781","Galina Alekseyevna Kukleva","F",29,176,66,"Russia","RUS","2002 Winter",2002,"Winter","Salt Lake City","Biathlon","Biathlon  4 x 7.5 kilometres Relay","Bronze","0",0.5,"Women's"
"6674","64787","Nikolay Yulyevich Kuksenkov","M",27,172,65,"Russia","RUS","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics  Team All-Around","Silver","0",-0.5,"Men's"
"6675","64804","Anita Kulcsr (-Kldi)","F",23,178,70,"Hungary","HUN","2000 Summer",2000,"Summer","Sydney","Handball","Handball  Handball","Silver","0",0.5,"Women's"
"6676","64809","Krisztin Kulcsr","M",33,196,93,"Hungary","HUN","2004 Summer",2004,"Summer","Athina","Fencing","Fencing  epee, Team","Silver","0",-0.5,"Men's"
"6677","64817","Irina Mikhaylovna Kulesha","F",26,163,75,"Belarus","BLR","2012 Summer",2012,"Summer","London","Weightlifting","Weightlifting  Heavyweight","Bronze","0",0.5,"Women's"
"6678","64818","Aleksey Vladimirovich Kuleshov","M",21,206,96,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Volleyball","Volleyball  Volleyball","Silver","0",-0.5,"Men's"
"6679","64818","Aleksey Vladimirovich Kuleshov","M",25,206,96,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Volleyball","Volleyball  Volleyball","Bronze","0",-0.5,"Men's"
"6680","64818","Aleksey Vladimirovich Kuleshov","M",29,206,96,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Volleyball","Volleyball  Volleyball","Bronze","0",-0.5,"Men's"
"6681","64820","Oleg Mikhaylovich Kuleshov","M",30,186,95,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Handball","Handball  Handball","Bronze","0",-0.5,"Men's"
"6682","64831","Jaroslav Kulhav","M",27,188,77,"Czech Republic","CZE","2012 Summer",2012,"Summer","London","Cycling","Cycling  Mountainbike, Cross-Country","Gold","1",-0.5,"Men's"
"6683","64831","Jaroslav Kulhav","M",31,188,77,"Czech Republic","CZE","2016 Summer",2016,"Summer","Rio de Janeiro","Cycling","Cycling  Mountainbike, Cross-Country","Silver","0",-0.5,"Men's"
"6684","64835","Tams Kulifai","M",23,187,82,"Hungary","HUN","2012 Summer",2012,"Summer","London","Canoeing","Canoeing  Kayak Fours, 1,000 metres","Silver","0",-0.5,"Men's"
"6685","64837","Ilya Aleksandrovich Kulik","M",20,179,74,"Russia","RUS","1998 Winter",1998,"Winter","Nagano","Figure Skating","Figure Skating  Singles","Gold","1",-0.5,"Men's"
"6686","64839","Vladislav Vladimirovich Kulikov","M",25,190,86,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming  100 metres Butterfly","Bronze","0",-0.5,"Men's"
"6687","64839","Vladislav Vladimirovich Kulikov","M",25,190,86,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming  4 x 100 metres Medley Relay","Silver","0",-0.5,"Men's"
"6688","64844","Stanislav Vladimirovich Kulinchenko","M",29,190,86,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Handball","Handball  Handball","Gold","1",-0.5,"Men's"
"6689","64845","Serhiy Volodymyrovych Kulish","M",23,176,64,"Ukraine","UKR","2016 Summer",2016,"Summer","Rio de Janeiro","Shooting","Shooting  Air Rifle, 10 metres","Silver","0",-0.5,"Men's"
"6690","64846","Nikola Kuljaa","M",26,197,94,"Serbia and Montenegro","SCG","2000 Summer",2000,"Summer","Sydney","Water Polo","Water Polo  Water Polo","Bronze","0",-0.5,"Men's"
"6691","64876","Saki Kumagai","F",21,171,60,"Japan","JPN","2012 Summer",2012,"Summer","London","Football","Football  Football","Silver","0",0.5,"Women's"
"6692","64909","Sushil Kumar Solanki","M",25,166,66,"India","IND","2008 Summer",2008,"Summer","Beijing","Wrestling","Wrestling  Welterweight, Freestyle","Bronze","0",-0.5,"Men's"
"6693","64909","Sushil Kumar Solanki","M",29,166,66,"India","IND","2012 Summer",2012,"Summer","London","Wrestling","Wrestling  Welterweight, Freestyle","Silver","0",-0.5,"Men's"
"6694","64910","Vijay Kumar","M",26,170,70,"India","IND","2012 Summer",2012,"Summer","London","Shooting","Shooting  Rapid-Fire Pistol, 25 metres","Silver","0",-0.5,"Men's"
"6695","64922","Astrid Kumbernuss","F",26,186,89,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics  Shot Put","Gold","1",0.5,"Women's"
"6696","64922","Astrid Kumbernuss","F",30,186,89,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics  Shot Put","Bronze","0",0.5,"Women's"
"6697","64936","Patrizia Kummer","F",26,172,70,"Switzerland","SUI","2014 Winter",2014,"Winter","Sochi","Snowboarding","Snowboarding  Parallel Giant Slalom","Gold","1",0.5,"Women's"
"6698","64954","Yury Aleksandrovich Kunakov","M",18,170,60,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Diving","Diving  Synchronized Springboard","Silver","0",-0.5,"Men's"
"6699","64957","Semi Kunabuli Kunatani","M",25,192,98,"Fiji","FIJ","2016 Summer",2016,"Summer","Rio de Janeiro","Rugby Sevens","Rugby Sevens  Rugby Sevens","Gold","1",-0.5,"Men's"
"6700","64964","Sony Dwi Kuncoro","M",20,172,63,"Indonesia","INA","2004 Summer",2004,"Summer","Athina","Badminton","Badminton  Singles","Bronze","0",-0.5,"Men's"
"6701","64986","Christopher ""Chris"" Kunitz","M",34,183,88,"Canada","CAN","2014 Winter",2014,"Winter","Sochi","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",-0.5,"Men's"
"6702","65010","Florian Kunz","M",32,200,99,"Germany","GER","2004 Summer",2004,"Summer","Athina","Hockey","Hockey  Hockey","Bronze","0",-0.5,"Men's"
"6703","65026","Kahena Kunze","F",25,172,68,"Brazil","BRA","2016 Summer",2016,"Summer","Rio de Janeiro","Sailing","Sailing  Skiff","Gold","1",0.5,"Women's"
"6704","65033","Claudia Knzel-Nystad","F",24,168,58,"Germany","GER","2002 Winter",2002,"Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing  4 x 5 kilometres Relay","Gold","1",0.5,"Women's"
"6705","65033","Claudia Knzel-Nystad","F",28,168,58,"Germany","GER","2006 Winter",2006,"Winter","Torino","Cross Country Skiing","Cross Country Skiing  Sprint","Silver","0",0.5,"Women's"
"6706","65033","Claudia Knzel-Nystad","F",28,168,58,"Germany","GER","2006 Winter",2006,"Winter","Torino","Cross Country Skiing","Cross Country Skiing  4 x 5 kilometres Relay","Silver","0",0.5,"Women's"
"6707","65033","Claudia Knzel-Nystad","F",32,168,58,"Germany","GER","2010 Winter",2010,"Winter","Vancouver","Cross Country Skiing","Cross Country Skiing  4 x 5 kilometres Relay","Silver","0",0.5,"Women's"
"6708","65033","Claudia Knzel-Nystad","F",32,168,58,"Germany","GER","2010 Winter",2010,"Winter","Vancouver","Cross Country Skiing","Cross Country Skiing  Team Sprint","Gold","1",0.5,"Women's"
"6709","65033","Claudia Knzel-Nystad","F",36,168,58,"Germany","GER","2014 Winter",2014,"Winter","Sochi","Cross Country Skiing","Cross Country Skiing  4 x 5 kilometres Relay","Bronze","0",0.5,"Women's"
"6710","65044","Kuo Hsing-Chun","F",22,157,58,"Chinese Taipei","TPE","2016 Summer",2016,"Summer","Rio de Janeiro","Weightlifting","Weightlifting  Lightweight","Bronze","0",0.5,"Women's"
"6711","65048","Kuo Yi-Hang","F",25,166,75,"Chinese Taipei","TPE","2000 Summer",2000,"Summer","Sydney","Weightlifting","Weightlifting  Heavyweight","Bronze","0",0.5,"Women's"
"6712","65060","Courtney Anne Kupets (-Carter)","F",18,154,52,"United States","USA","2004 Summer",2004,"Summer","Athina","Gymnastics","Gymnastics  Team All-Around","Silver","0",0.5,"Women's"
"6713","65060","Courtney Anne Kupets (-Carter)","F",18,154,52,"United States","USA","2004 Summer",2004,"Summer","Athina","Gymnastics","Gymnastics  Uneven Bars","Bronze","0",0.5,"Women's"
"6714","65062","Hanka Kupfernagel (-Wittig-)","F",26,174,65,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling  Road Race, Individual","Silver","0",0.5,"Women's"
"6715","65084","Zaur Ismatulayevich Kuramagomedov","M",24,162,60,"Russia","RUS","2012 Summer",2012,"Summer","London","Wrestling","Wrestling  Lightweight, Greco-Roman","Bronze","0",-0.5,"Men's"
"6716","65093","Tatyana Sergeyevna Kurbakova","F",18,176,52,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Rhythmic Gymnastics","Rhythmic Gymnastics  Group","Gold","1",0.5,"Women's"
"6717","65143","Larisa Nikolayevna Kurkina","F",32,169,55,"Russia","RUS","2006 Winter",2006,"Winter","Torino","Cross Country Skiing","Cross Country Skiing  4 x 5 kilometres Relay","Gold","1",0.5,"Women's"
"6718","65144","Kateina Krkov-Emmons","F",20,165,53,"Czech Republic","CZE","2004 Summer",2004,"Summer","Athina","Shooting","Shooting  Air Rifle, 10 metres","Bronze","0",0.5,"Women's"
"6719","65144","Kateina Krkov-Emmons","F",24,165,53,"Czech Republic","CZE","2008 Summer",2008,"Summer","Beijing","Shooting","Shooting  Air Rifle, 10 metres","Gold","1",0.5,"Women's"
"6720","65144","Kateina Krkov-Emmons","F",24,165,53,"Czech Republic","CZE","2008 Summer",2008,"Summer","Beijing","Shooting","Shooting  Small-Bore Rifle, Three Positions, 50 metres","Silver","0",0.5,"Women's"
"6721","65156","Hiroki Kuroda","M",29,184,89,"Japan","JPN","2004 Summer",2004,"Summer","Athina","Baseball","Baseball  Baseball","Bronze","0",-0.5,"Men's"
"6722","65173","Takashi Kurosu","M",27,177,80,"Japan","JPN","1996 Summer",1996,"Summer","Atlanta","Baseball","Baseball  Baseball","Silver","0",-0.5,"Men's"
"6723","65184","Jari Pekka Kurri","M",37,184,85,"Finland","FIN","1998 Winter",1998,"Winter","Nagano","Ice Hockey","Ice Hockey  Ice Hockey","Bronze","0",-0.5,"Men's"
"6724","65188","Anne Kindig Kursinski","F",37,168,56,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism  Jumping, Team","Silver","0",0.5,"Mixed"
"6725","65196","Rimas Kurtinaitis","M",36,195,94,"Lithuania","LTU","1996 Summer",1996,"Summer","Atlanta","Basketball","Basketball  Basketball","Bronze","0",-0.5,"Men's"
"6726","65199","Amanda Maria Kurtovic","F",21,175,71,"Norway","NOR","2012 Summer",2012,"Summer","London","Handball","Handball  Handball","Gold","1",0.5,"Women's"
"6727","65199","Amanda Maria Kurtovic","F",25,175,71,"Norway","NOR","2016 Summer",2016,"Summer","Rio de Janeiro","Handball","Handball  Handball","Bronze","0",0.5,"Women's"
"6728","65216","Manfred Kurzer","M",34,175,75,"Germany","GER","2004 Summer",2004,"Summer","Athina","Shooting","Shooting  Running Target, 10 metres","Gold","1",-0.5,"Men's"
"6729","65222","Kie Kusakabe","F",21,160,57,"Japan","JPN","2000 Summer",2000,"Summer","Sydney","Judo","Judo  Lightweight","Bronze","0",0.5,"Women's"
"6730","65227","Kurt Kuschela","M",23,182,86,"Germany","GER","2012 Summer",2012,"Summer","London","Canoeing","Canoeing  Canadian Doubles, 1,000 metres","Gold","1",-0.5,"Men's"
"6731","65236","Anton Sergeyevich Kushnir","M",29,176,71,"Belarus","BLR","2014 Winter",2014,"Winter","Sochi","Freestyle Skiing","Freestyle Skiing  Aerials","Gold","1",-0.5,"Men's"
"6732","65246","Kevin Kuske","M",23,196,116,"Germany-2","GER","2002 Winter",2002,"Winter","Salt Lake City","Bobsleigh","Bobsleigh  Four","Gold","1",-0.5,"Men's"
"6733","65246","Kevin Kuske","M",27,196,116,"Germany-1","GER","2006 Winter",2006,"Winter","Torino","Bobsleigh","Bobsleigh  Two","Gold","1",-0.5,"Men's"
"6734","65246","Kevin Kuske","M",27,196,116,"Germany-1","GER","2006 Winter",2006,"Winter","Torino","Bobsleigh","Bobsleigh  Four","Gold","1",-0.5,"Men's"
"6735","65246","Kevin Kuske","M",31,196,116,"Germany-1","GER","2010 Winter",2010,"Winter","Vancouver","Bobsleigh","Bobsleigh  Two","Gold","1",-0.5,"Men's"
"6736","65246","Kevin Kuske","M",31,196,116,"Germany-1","GER","2010 Winter",2010,"Winter","Vancouver","Bobsleigh","Bobsleigh  Four","Silver","0",-0.5,"Men's"
"6737","65271","Mateusz Kusznierewicz","M",21,193,100,"Poland","POL","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing  One Person Dinghy","Gold","1",-0.5,"Men's"
"6738","65271","Mateusz Kusznierewicz","M",29,193,100,"Poland","POL","2004 Summer",2004,"Summer","Athina","Sailing","Sailing  One Person Dinghy","Bronze","0",-0.5,"Men's"
"6739","65287","Marco Kutscher","M",29,187,75,"Germany","GER","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism  Jumping, Individual","Bronze","0",-0.5,"Mixed"
"6740","65287","Marco Kutscher","M",29,187,75,"Germany","GER","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism  Jumping, Team","Bronze","0",-0.5,"Mixed"
"6741","65305","Heinz Ernst Kuttin","M",23,193,78,"Austria","AUT","1994 Winter",1994,"Winter","Lillehammer","Ski Jumping","Ski Jumping  Large Hill, Team","Bronze","0",-0.5,"Men's"
"6742","65311","Nataliya Anatolyevna Kutuzova","F",25,178,63,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Water Polo","Water Polo  Water Polo","Bronze","0",0.5,"Women's"
"6743","65332","Takao Kuwamoto","M",26,174,68,"Japan","JPN","1996 Summer",1996,"Summer","Atlanta","Baseball","Baseball  Baseball","Silver","0",-0.5,"Men's"
"6744","65343","Dmitry Leonidovich Kuzelev","M",30,196,98,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Handball","Handball  Handball","Gold","1",-0.5,"Men's"
"6745","65345","Olga Sergeyevna Kuzenkova","F",29,176,75,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics  Hammer Throw","Silver","0",0.5,"Women's"
"6746","65345","Olga Sergeyevna Kuzenkova","F",33,176,75,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Athletics","Athletics  Hammer Throw","Gold","1",0.5,"Women's"
"6747","65346","Olga Petrovna Kuzhela","F",22,172,55,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Synchronized Swimming","Synchronized Swimming  Team","Gold","1",0.5,"Women's"
"6748","65354","Marina Vyacheslavovna Kuzina","F",23,195,86,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Basketball","Basketball  Basketball","Bronze","0",0.5,"Women's"
"6749","65355","Svetlana Vladimirovna Kuzina","F",25,165,62,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Water Polo","Water Polo  Water Polo","Bronze","0",0.5,"Women's"
"6750","65376","Anastasia Vladimirovna Kuzmina (Shipulina-)","F",25,180,67,"Slovakia","SVK","2010 Winter",2010,"Winter","Vancouver","Biathlon","Biathlon  7.5 kilometres Sprint","Gold","1",0.5,"Women's"
"6751","65376","Anastasia Vladimirovna Kuzmina (Shipulina-)","F",25,180,67,"Slovakia","SVK","2010 Winter",2010,"Winter","Vancouver","Biathlon","Biathlon  10 kilometres Pursuit","Silver","0",0.5,"Women's"
"6752","65376","Anastasia Vladimirovna Kuzmina (Shipulina-)","F",29,180,67,"Slovakia","SVK","2014 Winter",2014,"Winter","Sochi","Biathlon","Biathlon  7.5 kilometres Sprint","Gold","1",0.5,"Women's"
"6753","65393","Mikhail Nikolayevich Kuznetsov","M",23,174,72,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Canoeing","Canoeing  Canadian Doubles, Slalom","Bronze","0",-0.5,"Men's"
"6754","65396","Nikolay Aleksandrovich Kuznetsov","M",23,180,73,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Cycling","Cycling  Team Pursuit, 4,000 metres","Silver","0",-0.5,"Men's"
"6755","65410","Yevgeny Vladimirovich Kuznetsov","M",22,170,64,"Russia","RUS","2012 Summer",2012,"Summer","London","Diving","Diving  Synchronized Springboard","Silver","0",-0.5,"Men's"
"6756","65411","Polina Viktorovna Kuznetsova (Vyakhireva-)","F",29,168,60,"Russia","RUS","2016 Summer",2016,"Summer","Rio de Janeiro","Handball","Handball  Handball","Gold","1",0.5,"Women's"
"6757","65417","Yevgeniya Petrovna Kuznetsova","F",15,143,36,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Gymnastics","Gymnastics  Team All-Around","Silver","0",0.5,"Women's"
"6758","65424","Nataliya Yuryevna Kuzyutina","F",27,160,52,"Russia","RUS","2016 Summer",2016,"Summer","Rio de Janeiro","Judo","Judo  Half-Lightweight","Bronze","0",0.5,"Women's"
"6759","65427","Manuchar K'virk'velia","M",29,170,74,"Georgia","GEO","2008 Summer",2008,"Summer","Beijing","Wrestling","Wrestling  Middleweight, Greco-Roman","Gold","1",-0.5,"Men's"
"6760","65444","Illia Olehovych Kvasha","M",20,176,73,"Ukraine","UKR","2008 Summer",2008,"Summer","Beijing","Diving","Diving  Synchronized Springboard","Bronze","0",-0.5,"Men's"
"6761","65446","Oleg Vladimirovich Kvasha","M",23,195,97,"Russia","RUS","2002 Winter",2002,"Winter","Salt Lake City","Ice Hockey","Ice Hockey  Ice Hockey","Bronze","0",-0.5,"Men's"
"6762","65461","Petra Kvitov","F",26,183,70,"Czech Republic","CZE","2016 Summer",2016,"Summer","Rio de Janeiro","Tennis","Tennis  Singles","Bronze","0",0.5,"Women's"
"6763","65467","Kwag Hye-Jeong","F",21,170,65,"South Korea","KOR","1996 Summer",1996,"Summer","Atlanta","Handball","Handball  Handball","Silver","0",0.5,"Women's"
"6764","65477","Michelle Wingshan Kwan (-Pell)","F",17,157,49,"United States","USA","1998 Winter",1998,"Winter","Nagano","Figure Skating","Figure Skating  Singles","Silver","0",0.5,"Women's"
"6765","65477","Michelle Wingshan Kwan (-Pell)","F",21,157,49,"United States","USA","2002 Winter",2002,"Winter","Salt Lake City","Figure Skating","Figure Skating  Singles","Bronze","0",0.5,"Women's"
"6766","65528","Kye Sun-Hui","F",16,158,60,"North Korea","PRK","1996 Summer",1996,"Summer","Atlanta","Judo","Judo  Extra-Lightweight","Gold","1",0.5,"Women's"
"6767","65528","Kye Sun-Hui","F",21,158,60,"North Korea","PRK","2000 Summer",2000,"Summer","Sydney","Judo","Judo  Half-Lightweight","Bronze","0",0.5,"Women's"
"6768","65528","Kye Sun-Hui","F",25,158,60,"North Korea","PRK","2004 Summer",2004,"Summer","Athina","Judo","Judo  Lightweight","Silver","0",0.5,"Women's"
"6769","65535","Kaylyn McKenzie Kyle","F",23,173,61,"Canada","CAN","2012 Summer",2012,"Summer","London","Football","Football  Football","Bronze","0",0.5,"Women's"
